date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-13 21:56:30,OreoBuffy5,TenNamesLater,1,0,0,"Interesting that you had to go back 4 months in my timeline to try to prove your point. Epic fail!",,,,1228075499848638464,https://twitter.com/OreoBuffy5/status/1228075499848638464
2020-02-13 21:56:23,annabrlc,Buffy_Ringer,1,2,2,"What?? I’m going the next day I would have really liked to meet you bangel shipper and avril fan...my soulmate ",,,,1228075470001971202,https://twitter.com/annabrlc/status/1228075470001971202
2020-02-13 21:54:57,NATHANH63247336,,0,0,0,"For the first time in their fabulously pampered lives, Buffy and Reggie felt a brief shudder of uncertainty. https://www.instagram.com/p/B8hdw6dnVm6/?igshid=f7tml96pljev",,,,1228075109207945216,https://twitter.com/NATHANH63247336/status/1228075109207945216
2020-02-13 21:54:42,NotGeauxGabby,FroMoxie,0,0,0,"On my mama Im gon just write you a blank check to re-do my childhood bedroom set when I move into my new house.",,,,1228075048528945152,https://twitter.com/NotGeauxGabby/status/1228075048528945152
2020-02-13 21:53:08,JoogFTR,AlmightySuspect,0,0,0,"I be over low on god",,,,1228074651827331073,https://twitter.com/JoogFTR/status/1228074651827331073
2020-02-13 21:53:05,TechnoBuffy,,0,0,0,"Nobody knows what to do. This family wants to take over and run this country but they will only go about it by cheating. They have too many (((secrets))). Those secrets will come out and haunt them. Trump is not doing well. God help us.",,,,1228074642113540098,https://twitter.com/TechnoBuffy/status/1228074642113540098
2020-02-13 21:52:12,OreoBuffy5,BrianKarem,0,6,37,"So they have to ""craft"" a statement? In other words, ""how can I cover my ass, without firing Barr""? Are they going to claim that Barr's statements were ""taken out of context"" or ""that he didn't really mean what he said""? This should be interesting.",,,,1228074419983134721,https://twitter.com/OreoBuffy5/status/1228074419983134721
2020-02-13 21:51:41,NotGeauxGabby,queeendee,0,0,11,"Bc they lives are worthless and they looking for some meaning",,,,1228074287875096583,https://twitter.com/NotGeauxGabby/status/1228074287875096583
2020-02-13 21:51:34,krest1k7,,0,0,0,"WTS official kpop! Shipping WW ✮MadTown 2nd Mini Album Welcome to SIGNED 39$Moos Daewon Lee Geon Jota Heojun H.O Buffy japan cd emotion debut promo story calendar c-clown up10tion x1 b.a.p ateez stray kids oneus the boyz knk myteen pentagon monsta x bts vav ikon nct sf9 vixx ",,,,1228074258393378818,https://twitter.com/krest1k7/status/1228074258393378818
2020-02-13 21:50:01,BestofBuffy,,1,6,33,"Quentin: Congratulations again. Buffy: Bite me. Quentin: Yes, well, colorful girl. #BuffyQuotes #Buffy",,,#BuffyQuotes #Buffy,1228073867916324867,https://twitter.com/BestofBuffy/status/1228073867916324867
2020-02-13 21:50:00,sundaelove,,0,0,0,"ok honestly? buffy retreating so deeply into her own mind because she doesn't want to deal with reality is such a mood",,,,1228073865730981889,https://twitter.com/sundaelove/status/1228073865730981889
2020-02-13 21:49:58,ohMYkennie,,0,0,0,"Driver roll up the partition please. I don’t want you seeing Kennie on her knees...then again enjoy the show!",,,,1228073856360951808,https://twitter.com/ohMYkennie/status/1228073856360951808
2020-02-13 21:49:41,david_perricone,,0,0,1,"@Cent_SMA honored to have the “Godmother of Sports Marketing” Buffy Filippell from @TeamWorkOnline as Keynote Speaker for @Centenary_NJ 9th Annual Sports &amp; Entertainment Management Conference March 27th Contact for me info registration link up next week",,@Cent_SMA @TeamWorkOnline @Centenary_NJ,,1228073785221419010,https://twitter.com/david_perricone/status/1228073785221419010
2020-02-13 21:49:25,buffy_mary,,0,0,0,"Cuts will heal from ur kisses if we die the world wouldn't miss us but it's not the world's opinion that matters it's how I feel when my heart shatters but u have picked up the pieces and glued them back together again remember that Love is forever ",,,,1228073716124250112,https://twitter.com/buffy_mary/status/1228073716124250112
2020-02-13 21:49:24,buffy_mary,,1,0,0,"@GabbieHanna Hey Gabbie, I was just wondering if u could put this poem into a song for me...",,@GabbieHanna,,1228073714161291264,https://twitter.com/buffy_mary/status/1228073714161291264
2020-02-13 21:49:07,VinnyMarino1,BryantmKaylee,0,0,0,"I guess jet black hair comes with the evil, like Willow on ""Buffy."" Popping veins too.",,,,1228073640815661056,https://twitter.com/VinnyMarino1/status/1228073640815661056
2020-02-13 21:49:02,Buffydavis9,,0,2,2,"Becca Harmon is Mrs. Sutton’s Writer of the Week! She wrote a great opinion paper on Cattle Trails for a writing station task in Mrs. Davis’ class. Congratulations, Becca! ⁦@JohnsonWildcats⁩ ⁦@FloydCoSchools⁩",,@JohnsonWildcats @FloydCoSchools,,1228073621987504129,https://twitter.com/Buffydavis9/status/1228073621987504129
2020-02-13 21:48:57,BBCPARLlAMENT,,1,0,7,"This buffy rewatch is dangeous because suddenly I am 13 and in love with angel again",,,,1228073599048675328,https://twitter.com/BBCPARLlAMENT/status/1228073599048675328
2020-02-13 21:48:04,victoriawren,aasif,0,0,2,"10 movies to know me 1. Young Frankenstein 2. Star Wars (A New Hope) 3. Clue 4. Princess Bride 5. The Fifth Element 6. The Mummy (1999) 7. 10 Things I Hate About You 8. The Avengers 9. Anastasia 10. Buffy The Vampire Slayer ",,,,1228073376415133696,https://twitter.com/victoriawren/status/1228073376415133696
2020-02-13 21:47:54,TechnoBuffy,SarahHuckabee,1,0,0,"@SpeakerPelosi @RepAdamSchiff @RepJerryNadler @SenAmyKlobuchar We are living in dangerous times. Trump's mental health is declining. It was the family's decision to bring Hope Hicks back not because he has a crush on her BUT she is the ONLY one that trump will listen to. 1/",,@SpeakerPelosi @RepAdamSchiff @RepJerryNadler @SenAmyKlobuchar,,1228073334849626117,https://twitter.com/TechnoBuffy/status/1228073334849626117
2020-02-13 21:47:32,XanSpence,FantasyFballNut,0,0,0,"Buffy the vampire slayer ",,,,1228073242973343744,https://twitter.com/XanSpence/status/1228073242973343744
2020-02-13 21:47:23,MaskedBitch21,,0,0,2,"BRUH SHSBNSN Buffy comes and sits by the head of the chair I’m on then starts hissing at me and hitting me but calms down then I’m making a video of being near 3 cats AND SHE ATTACKED ME ",,,,1228073205107187712,https://twitter.com/MaskedBitch21/status/1228073205107187712
2020-02-13 21:47:02,ohMYkennie,ThegirlJT,0,0,0,"I really enjoy you girl. I’m so happy you’re out!",,,,1228073116817117185,https://twitter.com/ohMYkennie/status/1228073116817117185
2020-02-13 21:46:52,NotGeauxGabby,ayahnaaragon,0,0,3,"Her stepmama used to dress like a Jehovah’s Witness so I get it",,,,1228073076220407809,https://twitter.com/NotGeauxGabby/status/1228073076220407809
2020-02-13 21:46:42,blacksaltbae,LilyJac67086679,4,0,0,"Self care IS selfish. It took me a longtime to be selfish with my self. I will cancel plans for me, I will change my number if need be. It’s about MY sanity above all others. The more selfish you are with you the less bs you let fly.",,,,1228073033522434050,https://twitter.com/blacksaltbae/status/1228073033522434050
2020-02-13 21:45:49,matt_d_rat,keekeedee,1,0,0,"I did a rewatch of Buffy recently too. Man some of those episodes haven't aged well. That said I think the seasons get much better from the Glory storyline onwards. It's like it went from being a teen show to an adult show at that point.",,,,1228072813161934848,https://twitter.com/matt_d_rat/status/1228072813161934848
2020-02-13 21:45:35,OreoBuffy5,TenNamesLater,1,0,1,"As far as I know, EVERY president has been ""duly elected"". Yet you complain about Obama, who was also a ""duly elected"" president.",,,,1228072752881504259,https://twitter.com/OreoBuffy5/status/1228072752881504259
2020-02-13 21:44:55,ohMYkennie,kpdotcom_,0,0,0,"Y’all all need to be smacked. Is it drugs?! Wtf",,,,1228072586967502850,https://twitter.com/ohMYkennie/status/1228072586967502850
2020-02-13 21:44:39,JeanieHealy,,2,0,3,"Natalia reminds me so much of Faith from Buffy. Big Eliza Dushku vibes. Showing my age there. #LoveIsland",,,#LoveIsland #LoveIsland,1228072520194154496,https://twitter.com/JeanieHealy/status/1228072520194154496
2020-02-13 21:43:57,FlyBuffXeTwi,kiki2mars,1,0,0,"Hein ?",,,,1228072342255013894,https://twitter.com/FlyBuffXeTwi/status/1228072342255013894
2020-02-13 21:43:50,shakaplan,,1,0,4,"I need one of those exercise classes where I get to beat the crap out of something. Like, I need a class that makes me feel like Buffy the Vampire Slayer.",,,,1228072312026456069,https://twitter.com/shakaplan/status/1228072312026456069
2020-02-13 21:43:47,R0ckStarStephen,,0,0,0,"Why do I have this movie one may ask. I am a big Buffy/Angel fan, Orgy did a music video called Opticon, Denise Richards is hot af. Need I say more ",,,,1228072301377265664,https://twitter.com/R0ckStarStephen/status/1228072301377265664
2020-02-13 21:43:44,auntyel,,0,0,0,"I lov #Buffy so much but I HATE the way the writing completely assassinated Oz's character in season 4 :(",,,#Buffy,1228072288249139201,https://twitter.com/auntyel/status/1228072288249139201
2020-02-13 21:43:15,NotGeauxGabby,,1,0,1,"@FroMoxie is THEE most talented person on Twitter. IDGAF what you do or what field you’re in. I be mouth AGAPE at her talent and eye for design.",,@FroMoxie,,1228072166647877632,https://twitter.com/NotGeauxGabby/status/1228072166647877632
2020-02-13 21:42:46,OreoBuffy5,atrupar,1,0,6,"In other words, ""Trump shouldn't be tweeting about how corrupt I am. It was supposed to be a secret between the two of us"".",,,,1228072044971089921,https://twitter.com/OreoBuffy5/status/1228072044971089921
2020-02-13 21:42:32,thisismego,BryantmKaylee,0,0,0,"Did someone take a page out of Buffy's book?",,,,1228071985810432003,https://twitter.com/thisismego/status/1228071985810432003
2020-02-13 21:42:28,JohnyLovely_,,1,1,1,"Buffy &amp; Faith were complete opposites! Faith is what Buffy could’ve been if Buffy didn’t have friends, a loving mother &amp; a watcher. A little normalcy to balance her supernatural duties as the Slayer",,,,1228071968752185349,https://twitter.com/JohnyLovely_/status/1228071968752185349
2020-02-13 21:42:23,selenaperrry,,0,0,0,"ignore me if u see me cuz i just don't give a shit",,,,1228071946262372353,https://twitter.com/selenaperrry/status/1228071946262372353
2020-02-13 21:42:18,KrisHowdyJames,BlackZeldaMage,0,0,0,"Buffy the Vampire Slayer. ",,,,1228071924959412224,https://twitter.com/KrisHowdyJames/status/1228071924959412224
2020-02-13 21:42:06,OreoBuffy5,AP,0,3,7,"In other words, ""Trump shouldn't be tweeting about how corrupt I am. It was supposed to be a secret between the two of us"".",,,,1228071878281043968,https://twitter.com/OreoBuffy5/status/1228071878281043968
2020-02-13 21:42:04,JasminBuffy1255,JillMartin0,1,0,10,"No, he's trying to cover his a$$before testifying on 03/31/20.",,,,1228071869657600002,https://twitter.com/JasminBuffy1255/status/1228071869657600002
2020-02-13 21:41:37,haileyupstead,BryantmKaylee,0,0,0,"I think it's safe to say that dark josie is inspired by dark willow from buffy season 6 and I honestly love it ",,,,1228071754926522374,https://twitter.com/haileyupstead/status/1228071754926522374
2020-02-13 21:40:58,flinsco,,0,0,0,"""I’ve had no issues been with them for 2 yrs now I believe."" says Buffy on Google, via @Birdeye_",,@BirdEye_,,1228071592887848960,https://twitter.com/flinsco/status/1228071592887848960
2020-02-13 21:40:35,degradationtrip,,0,0,2,"amy adams should get the oscar for her appearance in buffy but thats just my personal opinion .",,,,1228071494959456256,https://twitter.com/degradationtrip/status/1228071494959456256
2020-02-13 21:40:35,DrPsyBuffy,,1,0,29,"It should go without saying that what this guy is doing is actually scary and it's doubtful he would do this to a man.",,,,1228071493411770368,https://twitter.com/DrPsyBuffy/status/1228071493411770368
2020-02-13 21:40:04,kimberlyannefl,,2,0,1,"5 Shows to Get to Know Me 1. Buffy the Vampire Slayer 2. Sex and The City 3. The Walking Dead 4. Veronica Mars 5. Friends",,,,1228071366936682497,https://twitter.com/kimberlyannefl/status/1228071366936682497
2020-02-13 21:39:40,OreoBuffy5,PreetBharara,0,0,2,"How long before Barr is replaced? Who will replace him? @RudyGiuliani or @AlanDersh? Long shot-@JaySekulow.",,@RudyGiuliani @AlanDersh @JaySekulow,,1228071262657957888,https://twitter.com/OreoBuffy5/status/1228071262657957888
2020-02-13 21:39:36,Det_Ex_Radio,,0,0,0,"Buffy - Give Me...a Reason",,,,1228071247067652100,https://twitter.com/Det_Ex_Radio/status/1228071247067652100
2020-02-13 21:39:22,missbuffyh,jolhead,0,0,0,"It’s stupid that I get sucked in for hours at night watching the stupidity.",,,,1228071189710606338,https://twitter.com/missbuffyh/status/1228071189710606338
2020-02-13 21:39:03,LukasHabberton,,0,0,0,"I'm watching Buffy the Vampire Slayer season 4. Tara's just been introduced and it's gotten me thinking: what ever happened to zig-zag partings?",,,,1228071107888078849,https://twitter.com/LukasHabberton/status/1228071107888078849
2020-02-13 21:38:35,NeoGameSpark,cowanado,2,2,4,"Never forget that there are people who defended Justin Chatwin playing Goku and Oozaru being a servant of Spike from Buffy Just never forget ",,,,1228070991257067521,https://twitter.com/NeoGameSpark/status/1228070991257067521
2020-02-13 21:38:21,TheNetiYeti,,1,0,3,"re-watching buffy the vampire slayer something like 20 years later is... an experience",,,,1228070931601424385,https://twitter.com/TheNetiYeti/status/1228070931601424385
2020-02-13 21:35:47,soens,BootstrapCook,0,0,0,"I would send you a photo of my cat Buffy, but I have absolutely no idea where she is hiding. Xxx ",,,,1228070288287555597,https://twitter.com/soens/status/1228070288287555597
2020-02-13 21:35:41,OreoBuffy5,realDonaldTrump,0,0,0,"Uh oh, I guess Barr will be the next person to go.",,,,1228070261351686145,https://twitter.com/OreoBuffy5/status/1228070261351686145
2020-02-13 21:34:50,AZDN_13,,0,0,1,"-who are you? -I’m Buffy the vampire slayer, and you are ?",,,,1228070046792114195,https://twitter.com/AZDN_13/status/1228070046792114195
2020-02-13 21:34:05,JohnyLovely_,,0,0,3,"Had an edible. Drinking a beer &watching Buffy. This is the season we get to meet Faith",,,,1228069859747155968,https://twitter.com/JohnyLovely_/status/1228069859747155968
2020-02-13 21:33:54,Sailor_Sonico,GlamandGore,0,0,0,"Was recently sick and my thermometer kept telling me I was normal 98° even though I was feverish. So I got another one and found out that I was almost 104°. Don't trust cheap thermometers ever.",,,,1228069811143315456,https://twitter.com/Sailor_Sonico/status/1228069811143315456
2020-02-13 21:33:31,OreoBuffy5,ShimonPro,0,0,0,"I guess Barr will be the next to go. Who's next? Rudy?",,,,1228069715400155143,https://twitter.com/OreoBuffy5/status/1228069715400155143
2020-02-13 21:32:45,_yuknew,,0,0,0,"Omg all this time I’m looking for somebody right BUFFY YU WHORE , YU KNW HOW TO FUCKIN BRAID I CANT BELIEVE YU",,,,1228069524605415424,https://twitter.com/_yuknew/status/1228069524605415424
2020-02-13 21:31:59,NatalieHailes,TwitterTV,0,0,0,"Buffy and Spike falling in love with each other. ",,,,1228069329696153620,https://twitter.com/NatalieHailes/status/1228069329696153620
2020-02-13 21:31:44,BuffTheStuf,NatSecLisa,0,0,0,"On a lighter note - I thought that was Elton John in an alternate world",,,,1228069267809193984,https://twitter.com/BuffTheStuf/status/1228069267809193984
2020-02-13 21:31:27,pbblythe,,0,0,0,"#dearprudence mr too long stories’ wife could send him to a stand-up comedy class. Might help him learn to focus his stories and be more succinct - as well as being more aware of audience response.",,,#dearprudence,1228069197906837504,https://twitter.com/pbblythe/status/1228069197906837504
2020-02-13 21:29:44,buffy_916,lil_lleennaa,0,0,1,"I'll yell at them making my baby miss beauty sleep gonna kill a bitch",,,,1228068766405165056,https://twitter.com/buffy_916/status/1228068766405165056
2020-02-13 21:28:49,b3thanyford,Buffy_Ringer,0,0,1,"Ooo I’m jealous but my days of going to concerts are suspended for awhile lol. Enjoy every moment ",,,,1228068531905978395,https://twitter.com/b3thanyford/status/1228068531905978395
2020-02-13 21:28:14,lil_lleennaa,buffy_916,1,0,1,"Okay okay don't yell at me ",,,,1228068388477386752,https://twitter.com/lil_lleennaa/status/1228068388477386752
2020-02-13 21:27:17,lil_lleennaa,buffy_916,0,0,1,"Yea fuvk it",,,,1228068148718424064,https://twitter.com/lil_lleennaa/status/1228068148718424064
2020-02-13 21:26:47,BIGBARDl,JAYBUMAOM,0,0,0,"You’re unbearable ",,,,1228068022532923394,https://twitter.com/BIGBARDl/status/1228068022532923394
2020-02-13 21:26:40,buffy_916,lil_lleennaa,1,0,0,"Plus you be stressing too fucking much making want to beat someone ass",,,,1228067991851454464,https://twitter.com/buffy_916/status/1228067991851454464
2020-02-13 21:26:17,buffy3089,,0,12,15,"https://onlyfans.com/feetnmore30 First 10 subscribers get a free trial to OF. I have different fetishes on there and am open to more. So come subscribe.",,,,1228067896338927616,https://twitter.com/buffy3089/status/1228067896338927616
2020-02-13 21:26:16,buffy_916,lil_lleennaa,1,0,1,"Lmao its okay get your nails done relax sit back",,,,1228067893364944896,https://twitter.com/buffy_916/status/1228067893364944896
2020-02-13 21:24:37,BuffyCook,,0,0,2,"Another one bites the dust .... ... #adamlambert #qal #therhapsodytour #Brisbane .. From letsbglam ...thank you for sharing.. https://www.instagram.com/p/B8haOQJBAE2/?igshid=ztwyfmaiqlpc",,,#adamlambert #qal #therhapsodytour #Brisbane,1228067478389043200,https://twitter.com/BuffyCook/status/1228067478389043200
2020-02-13 21:24:26,ToddHertz,TylerHuckabee,0,0,0,"Han Seoul-Oh, Buffy, the clan of two, and White Sox pitching coach Don Cooper? I'll roll with this crew. ",,,,1228067429680635907,https://twitter.com/ToddHertz/status/1228067429680635907
2020-02-13 21:24:16,auntyel,,0,0,1,"I've recommenced my Buffy rewatch. Season 4 Oz episodes make me cry so hard ",,,,1228067387091673093,https://twitter.com/auntyel/status/1228067387091673093
2020-02-13 21:23:49,PhoenixWolfJ,LamonEric2,1,0,2,"Actor Graham Green, Adam beach, Buffy sainte-Marie, shania Twain, Channing Tatum",,,,1228067275514744834,https://twitter.com/PhoenixWolfJ/status/1228067275514744834
2020-02-13 21:23:45,NotGeauxGabby,,0,0,0,"My coworker is so sweet and she be telling me stories about her boyfriend’s incompetence and immaturity and I be like",,,,1228067260117508114,https://twitter.com/NotGeauxGabby/status/1228067260117508114
2020-02-13 21:23:27,fluffymamita,,1,8,15,"“Wyd later tonight?” Me:",,,,1228067182740938753,https://twitter.com/fluffymamita/status/1228067182740938753
2020-02-13 21:23:25,joseph_elliott,Average_Carnage,0,0,0,"That is some serious buffy random going on in your house. Respect.",,,,1228067175921049601,https://twitter.com/joseph_elliott/status/1228067175921049601
2020-02-13 21:23:00,OreoBuffy5,ShimonPro,2,2,29,"Perhaps he should tell that to @realdonaldtrump, instead of ABC.",,@realDonaldTrump,,1228067068651724800,https://twitter.com/OreoBuffy5/status/1228067068651724800
2020-02-13 21:22:41,selenaperrry,,0,0,0,"people only have as much power over u as u allow them to have",,,,1228066992231415808,https://twitter.com/selenaperrry/status/1228066992231415808
2020-02-13 21:21:54,NotGeauxGabby,,0,0,0,"That Harriet Tubman card is a HOT mess",,,,1228066792037285888,https://twitter.com/NotGeauxGabby/status/1228066792037285888
2020-02-13 21:21:49,devinade,,0,0,0,"@WHMPodcast Proud Patreon follower here. I LOVE the chemistry you all have with @angelicabastien. I hope you’re considering a recurring show together. Maybe a Buffy/Angel watch in the Nexus vein??",,@WHMPodcast @angelicabastien,,1228066773531910144,https://twitter.com/devinade/status/1228066773531910144
2020-02-13 21:21:48,HenryTarquin,HenryTarquin,1,0,0,"I pointed out in my response to her: Buffy the Vampire Slayer came out the same year.",,,,1228066767987187712,https://twitter.com/HenryTarquin/status/1228066767987187712
2020-02-13 21:21:46,IsntItTooDreamy,bonesroyaldiner,0,0,1,"5 shows to get to know me: 1) Buffy the Vampire Slayer / Angel 2) Twin Peaks 3) the L word 4) CSI Miami 5) Melrose Place ",,,,1228066758503915538,https://twitter.com/IsntItTooDreamy/status/1228066758503915538
2020-02-13 21:21:42,MissLaceyNoel,,0,1,1,"New Valentine's day look inspired by the #powerpuffgirls and #gwenstefani I am wearing @trixiecosmetics buffy sprinkles ( the hearts) . #valentinesdaymakeup #cartoonnetwork #trixiecosmetics #trixiemattel… https://www.instagram.com/p/B8g3Ejylr1V/?igshid=1uvbooy4211t6",,@TrixieCosmetics,#powerpuffgirls #gwenstefani #valentinesdaymakeup #cartoonnetwork #trixiecosmetics #trixiemattel,1228066742964039681,https://twitter.com/MissLaceyNoel/status/1228066742964039681
2020-02-13 21:21:26,NotGeauxGabby,Anna_Bolu,1,0,0,"Thank you! They’re my real nails!",,,,1228066674202599436,https://twitter.com/NotGeauxGabby/status/1228066674202599436
2020-02-13 21:20:46,Wool_F_Gang,WalkandWatch,2,0,1,"Yes. But ... (played by RA morphing between roles ..) The film has/had ""Buffy the Vampire Slayer"" actor/actress as Daphne ..? #FurryTides",,,#FurryTides,1228066505952288779,https://twitter.com/Wool_F_Gang/status/1228066505952288779
2020-02-13 21:20:40,NotGeauxGabby,Connichameleon2,2,1,6,"IS THIS FUCKING REAL?!!!",,,,1228066484276125697,https://twitter.com/NotGeauxGabby/status/1228066484276125697
2020-02-13 21:20:29,ambeepants,rahdieh,0,0,0,"5 shows to get to know me: Buffy the Vampire Slayer Dexter Friends The Office Criminal Minds ",,,,1228066435680784384,https://twitter.com/ambeepants/status/1228066435680784384
2020-02-13 21:20:13,NotGeauxGabby,HelloKennedi,0,1,2,"This child has BEEN HERE before lmao",,,,1228066370673401862,https://twitter.com/NotGeauxGabby/status/1228066370673401862
2020-02-13 21:19:56,BuffyLookbook,Always_Buffy,1,0,0,"CORDY !",,,,1228066298007080960,https://twitter.com/BuffyLookbook/status/1228066298007080960
2020-02-13 21:19:27,BuffyTransue,pehcas,0,0,0,"It’s a hard thing in today’s world!",,,,1228066174921039888,https://twitter.com/BuffyTransue/status/1228066174921039888
2020-02-13 21:19:20,NotGeauxGabby,,1,1,1,"OH THE NEW SEASON OF NARCOS IS OUT?!",,,,1228066148559859712,https://twitter.com/NotGeauxGabby/status/1228066148559859712
2020-02-13 21:18:47,NotGeauxGabby,,0,0,1,"LMAO AT YALL FINDING ME MY EXACT WALLET BUT BRAND NEW AND SENDING ME LINKS ",,,,1228066008340008960,https://twitter.com/NotGeauxGabby/status/1228066008340008960
2020-02-13 21:18:46,amcronin87,Buffy_Ringer,1,0,0,"I think each of her three major pairings were equally hot, just in different ways. Each one brought something to the table and connected to her in ways the others didn't.",,,,1228066006523883520,https://twitter.com/amcronin87/status/1228066006523883520
2020-02-13 21:18:42,buffy56,unitextiles,0,0,0,"Fab, fingers crossed x @carameltrace",,@carameltrace,,1228065987007832077,https://twitter.com/buffy56/status/1228065987007832077
2020-02-13 21:18:34,FreeParker1,NCAI1944,0,0,0,"https://m.youtube.com/watch?v=cW1_IkcoEmU I have a hard time believing anything you say. I don't know if it's right to post this Buffy Saint Marie GMA clip here, but it seems timeless. #quidquo.",,,#quidquo,1228065955529580569,https://twitter.com/FreeParker1/status/1228065955529580569
2020-02-13 21:18:28,RobGivenchy_,,0,0,1,"THE FUCKING CLOWN #buffy",,,#buffy,1228065929671696387,https://twitter.com/RobGivenchy_/status/1228065929671696387
2020-02-13 21:18:24,ImogeneTheVQ,ImogeneTheVQ,1,0,0,"/humans/. Oh no, no-- Shadow wants to wash the mug out himself, he doesn't want to leave his dirty dishes for Buffy. She's not there to serve him. ""Good, thank you,"" he says, sheepishly. ""The last thing I'd want to do is weird the two of you out."" Turning on the water, (c)",,,,1228065913842421761,https://twitter.com/ImogeneTheVQ/status/1228065913842421761
2020-02-13 21:18:21,NotGeauxGabby,GemJamini,0,0,5,"OKAY POSHMARK. OKAY LINKS!!! LMAO",,,,1228065900026376193,https://twitter.com/NotGeauxGabby/status/1228065900026376193
2020-02-13 21:17:29,buffy3089,queenvixoxo,0,0,1,"Ur gorgeous",,,,1228065680383234049,https://twitter.com/buffy3089/status/1228065680383234049
2020-02-13 21:17:21,redvelvetswift,inagetawaycar,0,0,2,"5 shows to get to know me 1. gilmore girls 2. buffy the vampire slayer 3. the vampire diaries 4. teen wolf 5. veronica mars ",,,,1228065649714397186,https://twitter.com/redvelvetswift/status/1228065649714397186
2020-02-13 21:17:16,JoogFTR,CardoGotWings,0,0,4,"Imma go with Trap for 1000",,,,1228065628004605952,https://twitter.com/JoogFTR/status/1228065628004605952
2020-02-13 21:17:15,BuffyLookbook,Lory_Wolfgirl90,1,0,1,"exactly",,,,1228065624749957121,https://twitter.com/BuffyLookbook/status/1228065624749957121
2020-02-13 21:17:09,DirteeSprite,,1,0,0,"I wanna go out to eat today",,,,1228065597357019137,https://twitter.com/DirteeSprite/status/1228065597357019137
2020-02-13 21:17:03,BuffyLookbook,,0,0,6,"The assassination Of Cordelia Chase Character will NEVER be justified The final scene was incredibly heart wrenching though @AllCharisma https://twitter.com/slayerfestx98/status/1227631700370313216",,@AllCharisma,,1228065573906636816,https://twitter.com/BuffyLookbook/status/1228065573906636816
2020-02-13 21:16:31,buffy_dlcrz,,0,0,0,"Don't expect anything.",,,,1228065436597514240,https://twitter.com/buffy_dlcrz/status/1228065436597514240
2020-02-13 21:15:55,AZDN_13,AnaisBordages,0,0,0,"Charmed Buffy le reste idk ",,,,1228065285950889995,https://twitter.com/AZDN_13/status/1228065285950889995
2020-02-13 21:15:35,rebeccamhersh,bethanyshondark,0,0,0,"You guys are the cutest.",,,,1228065201980923911,https://twitter.com/rebeccamhersh/status/1228065201980923911
2020-02-13 21:15:29,LadyDarkScarlet,DefMalkavian,0,0,4,"Challenge excepted! Linkin park= Hybrid theory. Royksopp = do it again. Practical magic= the soundtrack Once more with feeling =Buffy the vampire slayer musical episode soundtrack. Queen of the damned=the soundtrack. I'm a sucker for a good soundtrack.",,,,1228065177997893639,https://twitter.com/LadyDarkScarlet/status/1228065177997893639
2020-02-13 21:15:13,Always_Buffy,,1,1,8,"“In 243 years, I’ve loved exactly one person.” ~Angel, 3.18 #Buffy #Bangel #BuffyQuotes #BuffyVerse #BuffyTheVampireSlayer #BtVS #BangelForever #Earshot",,,#Buffy #Bangel #BuffyQuotes #BuffyVerse #BuffyTheVampireSlayer #BtVS #BangelForever #Earshot,1228065112113786880,https://twitter.com/Always_Buffy/status/1228065112113786880
2020-02-13 21:14:49,SpeedyCummer,,0,0,0,"any girls out there that look like Carol King, hmu.",,,,1228065012557787136,https://twitter.com/SpeedyCummer/status/1228065012557787136
2020-02-13 21:14:48,neversbeme,,1,0,7,"not me looking like spike from buffy",,,,1228065006320836608,https://twitter.com/neversbeme/status/1228065006320836608
2020-02-13 21:13:06,BuffyLookbook,Buffy_Ringer,1,0,2,"the best season imo",,,,1228064578900242433,https://twitter.com/BuffyLookbook/status/1228064578900242433
2020-02-13 21:12:57,BuffyLookbook,Always_Buffy,1,0,2," this was my favorite",,,,1228064539528376322,https://twitter.com/BuffyLookbook/status/1228064539528376322
2020-02-13 21:12:04,youcouldstay,breakabIeheaven,1,0,1,"buffy yessssss",,,,1228064318618558471,https://twitter.com/youcouldstay/status/1228064318618558471
2020-02-13 21:12:00,buffyluke72,NikkiHaley,0,0,0,"Military members donate to Bernie Sanders more than any other candidate for president. You know this...",,,,1228064303405817859,https://twitter.com/buffyluke72/status/1228064303405817859
2020-02-13 21:11:55,ArtistLisaM,,1,0,0,"@Primink Just saw your video on Lillee Jean. In a weird way, this chick kind of reminds me of something that was going on just when the internet started becoming popular. There was this girl that created and ran this Buffy The Vampire Slayer fan forum.",,@Primink,,1228064282765647881,https://twitter.com/ArtistLisaM/status/1228064282765647881
2020-02-13 21:11:38,BuffyLookbook,silkpisces,0,0,1,"cordelias death will never be justified but her final speech moves me",,,,1228064210573287459,https://twitter.com/BuffyLookbook/status/1228064210573287459
2020-02-13 21:11:18,TrynaMakeSense,,0,0,0,"I'm working on a theory that ""Buffy the Vampire Slayer"" and ""The Good Place"" take place in the same world and I need someone to blindly agree with this insanity.",,,,1228064127446376454,https://twitter.com/TrynaMakeSense/status/1228064127446376454
2020-02-13 21:11:02,breakabIeheaven,youcouldstay,3,0,2,"5 shows to get to know me 1. doctor who 2. jane the virgin 3. haunting of hill house 4. the vampire diaries 5. buffy the vampire slayer ",,,,1228064059259572226,https://twitter.com/breakabIeheaven/status/1228064059259572226
